n_instances,n_features,n_num_features,n_cat_features,missing_values_pct,class_entropy,n_classes,mean_skewness,mean_kurtosis,avg_correlation,max_correlation,mean_corr_with_target,max_corr_with_target,mean_mutual_info,max_mutual_info,pca_fraction_95,feature_to_instance_ratio,task_type,best_model
48996,9,9,0,0.0,1.0,2,0.0015912364304762,-0.2829578612915104,0.0028870147364794,0.0122237361633205,0.0029939814197777,0.0081754389388102,0.0006413782454302,0.0022161649645726,1.0,0.0001836884643644,classification,DecisionTree
91768,17,17,0,0.0,1.0,2,-0.0176183211199754,-0.0620312611985869,0.0085354922463232,0.2032431682725114,0.071236296643542,0.5165969421396329,0.025164241945523,0.273434999885576,0.9411764705882352,0.000185249760265,classification,RandomForest
33606,8,8,0,0.0,1.0,2,0.000439637240876,-0.2899559677489335,0.0044468697007272,0.0138960060547407,0.2347114653529588,0.4801648331753676,0.0409398925452116,0.1287229871448827,1.0,0.0002380527286794,classification,LogisticRegression
33252,11,11,0,0.0,2.0,4,0.0302321053401348,-0.9169344389836276,0.4228773082839988,0.9161905353178654,0.539174320794486,0.8280002956340023,0.8047365414394623,1.2132212633840405,0.5454545454545454,0.0003308071694935,classification,LogisticRegression
488574,24,24,0,0.0,1.0,2,-0.0174437697602989,-0.0128819730442144,0.0042400050707483,0.2021593522414915,0.0490778907489285,0.5198496324373528,0.0183173836240711,0.2689577804636556,0.9583333333333334,4.912254847781503e-05,classification,RandomForest
132304,11,11,0,0.0,1.0,2,-0.0278970037754468,-0.126690549035413,0.0139362414618073,0.203555189062579,0.1047120770795858,0.5156060236990454,0.0369402414560148,0.2715430087498913,1.0,8.314185512153827e-05,classification,RandomForest
2502,16,16,0,0.0,1.584962500721156,3,0.0567583499845698,-1.133048103294461,0.5546651342844916,0.9377062910043708,0.5060155912166728,0.9435298392139748,0.78869508441132,1.0710348117591026,0.3125,0.0063948840927258,classification,LogisticRegression
20492,30,30,6,0.0,1.0,2,0.62729545725788,-0.5014995398814217,0.0246713754531492,0.3603068110377462,0.0962177524285403,0.4806252243590342,0.0247305480198286,0.2428877358618881,0.8666666666666667,0.0014639859457349,classification,RandomForest
72320,30,30,0,0.0,1.0,2,-0.0116779404173203,-1.1078963757229798,0.0061501741238219,0.0245234110426854,0.0309075612010384,0.5878701817682214,0.0276060754883253,0.3657621120777647,0.9666666666666668,0.0004148230088495,classification,GradientBoosting
2296,15,15,3,0.0,1.0,2,0.6730867955461313,-0.5069912607346495,0.051291616825261,0.3653487184228032,0.1514729967375994,0.4800410843439263,0.045612960853219,0.2373912440913355,0.8666666666666667,0.0065331010452961,classification,RandomForest
3284,23,23,0,0.0,1.0,2,-0.0274167441614547,0.0562364868179577,0.0288705870706786,0.1492633143273049,0.0734079599832567,0.479359767211498,0.0290659498568821,0.2633457965253083,0.9565217391304348,0.0070036540803897,classification,GradientBoosting
3520,18,18,0,0.0,2.321928094887362,5,-0.1531324509351424,-0.7338534184258664,0.414794884447245,0.8875284885143343,0.4887041264456299,0.9057948110624984,0.9467881394285342,1.237815488237138,0.3888888888888889,0.0051136363636363,classification,LogisticRegression
119376,13,13,0,0.0,1.0,2,-0.0170189579113751,-1.0901431333008729,0.003883654252031,0.0140777152067896,0.0617750468857561,0.58890304615483,0.051121720371109,0.3623663629799964,1.0,0.0001088996113121,classification,GradientBoosting
2470,20,20,2,0.0,2.321928094887362,5,-0.0063134456685996,-0.0255283317834669,0.0027670032540314,0.0086879398301741,0.1189520245300706,0.8083057048626877,0.0433596454475353,0.5249905426750576,0.95,0.0080971659919028,classification,KNN
3714,14,14,2,0.0,1.0,2,0.5838186290814004,0.3712309429204224,0.0334495096524504,0.7333615362543975,0.1355231167900283,0.9999999999999998,0.0772569325269964,0.6935510759053614,0.9285714285714286,0.003769520732364,classification,LogisticRegression
229720,23,23,2,0.0,3.321928094887362,10,0.0045214165846994,-0.0621595367016105,0.0001326867733767,0.0011962123218768,0.0496424937166605,0.9966287643055188,0.1245343793748466,2.257008930364048,0.9565217391304348,0.0001001218875152,classification,KNN
11422,10,10,2,0.0,1.0,2,0.8856916474893405,0.6179055405456928,0.1360033099073901,0.8124900772360701,0.2821317753390407,1.0,0.1877093369065466,0.6942415617442909,0.7,0.0008755034144633,classification,KNN
12633,36,36,2,0.0,1.584962500721156,3,0.2313835529119259,0.1847583510739547,0.1236569951316288,0.7095069638401131,0.0349890104498252,1.0,0.032874352831738,1.099997553670235,0.5,0.0028496794110662,classification,KNN
2325,15,15,2,0.0,1.584962500721156,3,0.5419878531432354,0.1430637789486334,0.0739093645963835,0.6492710941620423,0.1209208517877004,1.0,0.083071102887232,1.0996876808136136,0.8,0.0064516129032258,classification,KNN
69600,15,15,2,0.0,3.321928094887362,10,0.5610479134454137,0.6053233217785317,0.0693259349701847,0.6719062314117658,0.0838817543050521,1.0,0.1573099369957352,2.304093715386787,0.8,0.0002155172413793,classification,KNN
9758,26,26,2,0.0,1.0,2,0.3195075834039247,0.1888645395909605,0.1194453305160495,0.7339710139343637,0.1663975061993798,0.9999999999999998,0.0535664860904643,0.6941719833494522,0.5769230769230769,0.0026644804263168,classification,LogisticRegression
13130,20,20,2,0.0,3.321928094887362,10,0.4147339300705182,0.2908442406006005,0.1156020730718409,0.7305475692633971,0.0657912653999112,1.0,0.1307442562325054,2.303308674740581,0.65,0.0015232292460015,classification,KNN
53529,20,20,2,0.0,1.584962500721156,3,0.401245468082605,0.1820534404710753,0.1204570772085122,0.8688822500287969,0.1165924397091979,0.9999299420619996,0.077838632663625,1.1023083907933464,0.6,0.0003736292476975,classification,KNN
166110,29,29,2,0.0,3.321928094887362,10,0.2905243229284898,0.1797311169240859,0.0772108295880502,0.8160859545078718,0.074822987717552,0.9999556691374062,0.1010979613886099,2.305290322217461,0.6551724137931034,0.0001745831075793,classification,KNN
18758,8,8,2,0.0,1.0,2,1.0488708388098271,0.9081119731752676,0.0412585467903841,0.2500748039409847,0.1259784481620906,0.9488830387223088,0.079880622794364,0.6225767386958273,1.0,0.0004264846998613,classification,LogisticRegression
7464,31,31,2,0.0,1.0,2,0.2739566353023457,0.1600669294574613,0.0733098074045899,0.8650416302642697,0.1082802970701405,1.0,0.0401368988992139,0.6937500789380396,0.6774193548387096,0.0041532690246516,classification,LogisticRegression
8820,15,15,2,0.0,3.321928094887362,10,0.5109380773847544,0.5411737410787121,0.0487664443971391,0.7272591922906263,0.1357704561271975,1.0,0.2804749120679883,2.303378849839171,0.8666666666666667,0.0017006802721088,classification,KNN
2094,7,7,0,0.0,1.0,2,0.04338350187516773,-1.3862201352923087,0.23766406592784123,0.3780935189989187,0.0,0.0,0.16679060593812717,0.22115098735035077,1.0,0.0033428844317096467,classification,SVC
