n_instances,n_features,n_num_features,n_cat_features,missing_values_pct,mean_skewness,mean_kurtosis,avg_correlation,max_correlation,mean_corr_with_target,max_corr_with_target,pca_fraction_95,var_mean,var_std,mean_feature_entropy,feature_to_instance_ratio,task_type,best_model
78284,13,13,0,0.0,0.000492908696876,-1.2004008119971423,0.0031655530817979,0.0112721409994002,0.0031949915128546,0.0070623356589722,1.0,3.0825169649832844e-34,8.217301096052207e-32,2.3025351200651296,0.0001660620305554,regression,GradientBoosting
28417,14,14,2,0.0,0.4964578200509031,-0.4421985040051096,0.025932838548586,0.333660500286913,0.103917242041866,0.7391233013507708,0.8571428571428571,0.0163973746666406,0.0849026716870795,1.391780043190591,0.0004926628426646,regression,LinearRegression
49324,10,10,0,0.0,-0.0197243104456062,-1.1433965889223672,0.330687451329835,0.7915720118577094,0.3604995970637621,0.8727551658255644,0.5,1.4057243809901978e-32,3.8347405114910297e-32,1.928468685661636,0.0002027410591192,regression,GradientBoosting
257470,10,10,0,0.0,3.712685744041012e-05,-0.2843304607418776,0.0017587544892914,0.0042220676521425,0.2490460504434712,0.5133990915075117,1.0,3.777675071847874e-34,1.6434602192104412e-32,2.012322804060283,3.883947644385754e-05,regression,Ridge
33158,13,13,0,0.0,0.1760249612604243,-1.0144865226461968,0.4795660226722649,0.9435262618360782,0.3600127165303302,0.6485077555034034,0.2307692307692307,3.1450731552297626e-33,9.039031205657428e-32,1.8318609804396817,0.0003920622474214,regression,SVR
4943,20,20,3,0.0,0.5316116526729006,-0.294321269304019,0.0263776181138397,0.343341015772559,0.0793838164320518,0.7334697022967495,0.9,0.0162268152885051,0.0839166878220274,1.2081443448305935,0.0040461258345134,regression,LinearRegression
39444,18,18,4,0.0,0.7677428869800845,-0.5417849516261002,0.0298951314031714,0.3377115559899336,0.0797828978537164,0.7373997055702839,0.8888888888888888,0.0147571182263808,0.0755821119555222,1.046313467967123,0.0004563431700638,regression,LinearRegression
6947,22,22,0,0.0,-0.0058876153906037,0.0143574422167726,0.0103650788895915,0.0415198209582066,0.1827237323466168,0.3984946572941779,0.9545454545454546,1.8786432378610919e-34,6.104280814210211e-32,1.7322644772273337,0.0031668346048654,regression,LinearRegression
16709,12,12,0,0.0,-0.0059421942174774,-1.2048501830588223,0.0060236144526192,0.0233081637334398,0.0080653319154208,0.0121419734177366,1.0,6.7318497369344154e-34,3.5857313873682356e-32,2.302280903545984,0.0007181758333832,regression,GradientBoosting
11472,21,21,0,0.0,-0.0052810282819491,-0.0066746430220363,0.0077120982718742,0.0284671714046857,0.1920457736661842,0.3861334935719815,0.9523809523809524,2.4341452458362713e-34,4.930380657631324e-33,1.7228419166262563,0.0018305439330543,regression,Ridge
68329,14,14,0,0.0,-0.0008807824628157,-0.0104236075217816,0.0030159596302202,0.0095853216358417,0.0758036285374915,0.4530505607557538,1.0,1.8989745991933967e-34,4.171860556457274e-32,1.5767141936556717,0.0002048910418709,regression,RandomForest
16968,6,6,0,0.0,-0.0585508984781791,-1.3922870336409645,0.6128504298352768,0.9452249051993326,0.7358794363924601,0.9475954506203448,0.3333333333333333,5.522131052935261e-32,9.860761315262648e-33,1.692242741822625,0.0003536067892503,regression,SVR
6654,17,17,0,0.0,0.0008462843650889,-1.199915796960832,0.0098354700423922,0.0383627962335831,0.0140411821035684,0.0339258995161912,1.0,6.6355683295964826e-34,4.314083075427408e-32,2.301958108052662,0.0025548542230237,regression,GradientBoosting
35353,16,16,0,0.0,0.008095577761882,-1.114282149732694,0.461319498820468,0.9421161999060672,0.4557132689335811,0.9428301065294536,0.1875,7.781023741605612e-33,4.6016886137892356e-32,1.811062650170459,0.0004525782818996,regression,SVR
102283,19,19,2,0.0,0.3636743262350548,-0.2230078418712263,0.0141414522428033,0.3354228063801908,0.0751950252141709,0.7389642945547464,0.8947368421052632,0.0142476424148064,0.073330004855086,1.2608442491361769,0.0001857591193062,regression,Ridge
51403,13,13,0,0.0,-0.0004692438414372,-0.0208258884412549,0.0033066458449752,0.0130054536325333,0.0820602937916208,0.4482802286788053,1.0,1.9376179386733474e-34,2.8760553836182724e-32,1.6213328890188674,0.0002529035270314,regression,RandomForest
27307,25,25,0,0.0,0.0014268685022011,-1.2006649801011635,0.004801291309628,0.0208059091586068,0.0060071080421105,0.0154045887087866,0.96,4.648262035515994e-34,1.232595164407831e-32,2.3024366898349875,0.0009155161680155,regression,GradientBoosting
145498,24,24,0,0.0,-0.0001580050689342,-1.199781682279963,0.0022661196023384,0.0093138529505726,0.0021997565956198,0.0080723182788654,0.9583333333333334,6.453972403987869e-34,1.2861862585125192e-32,2.302551097797727,0.0001649507209721,regression,GradientBoosting
21978,24,24,5,0.0,0.7174114262696021,-0.5276985256684527,0.023260934509015,0.3395018189687223,0.0624349686511225,0.7358633224705095,0.875,0.0153510358605522,0.0785456064644015,1.1071242866369626,0.001092001092001,regression,Ridge
17910,12,12,0,0.0,0.0007728310893593,-0.0217628632627671,0.0056601180656629,0.0173906676894836,0.0904039246986179,0.4502753018871011,1.0,4.6697684484860365e-34,8.964328468420589e-33,1.6811559984658693,0.0006700167504187,regression,RandomForest
61938,8,8,0,0.0,-0.0027038355731005,-0.9342197755245384,0.5218166028688841,0.9234738989547951,0.6777441891984417,0.9173237721549252,0.75,5.282662154861427e-32,2.1130202818419958e-32,1.7340551844248178,0.000129161419484,regression,GradientBoosting
38381,17,17,2,0.0,0.4081952851324819,-0.2360430765719756,0.0181757007845476,0.3348752085976673,0.0852258062684546,0.7387524295237595,0.8823529411764706,0.0151356405117205,0.078048761883646,1.2665378687158353,0.0004429274901644,regression,Ridge
6400,16,16,0,0.0,0.0127467571850189,-1.200405346560024,0.0101238173728342,0.0296482740520694,0.0141025547565184,0.0403972412493203,1.0,7.474428188019919e-34,6.573840876841765e-33,2.301943103776119,0.0025,regression,GradientBoosting
287778,17,17,0,0.0,0.0010101892801728,-0.0228595882001834,0.0014624765501462,0.0050305684051733,0.0617117392839046,0.4547351698809662,1.0,3.024732181404912e-34,3.389636702121535e-32,1.5287841069384722,5.9073313456900805e-05,regression,RandomForest
173739,29,29,6,0.0,0.7169073359832564,-0.4195494304235734,0.0165655205453511,0.3345735057124218,0.0492837022626329,0.7362478497886363,0.8620689655172413,0.0152104335421818,0.0784300588438767,0.9502346440399866,0.00016691704223,regression,LinearSVR
41311,9,9,0,0.0,0.0522098594640898,-1.3084500268636567,0.6219085509452997,0.9461232226126884,0.0083466002092969,0.0121529406309852,0.3333333333333333,5.136386543922695e-32,0.0,1.7371140145838255,0.0002178596499721,regression,SVR
13373,15,15,0,0.0,0.0056566573193968,-1.2019217352006903,0.0065240588568757,0.0232051608362276,0.0094189029708967,0.024652603824492,1.0,2.4252113179450166e-34,1.76085023486833e-32,2.302194337653033,0.001121663052419,regression,GradientBoosting
2851,9,9,0,0.0,0.0016346035145605,-1.269773347568437,0.7713800420068232,0.9453510125304728,0.0077507528023838,0.0128289920318671,0.5555555555555556,7.212248186215709e-32,1.8488927466117464e-32,1.9259398258934308,0.0031567870922483,regression,RandomForest
23928,10,10,0,0.0,0.0042179565023517,-0.2835837659764407,0.0058569562049885,0.0196517056844837,0.1105940155899511,0.4664264798684048,1.0,4.0243774352284795e-34,4.930380657631324e-32,2.014930941020878,0.0004179204279505,regression,RandomForest
267015,14,14,0,0.0,0.0237049582211008,-1.132550999619807,0.4639390023995997,0.9428914748567624,0.495056787239801,0.890608160774758,0.2142857142857142,9.72904867619936e-33,8.343721112914548e-32,1.83596834359396,5.243151133831433e-05,regression,GradientBoosting
349477,22,22,0,0.0,-0.0010741421514676,-0.0011987940534091,0.0014024398746111,0.0045450300090611,0.0477320427968883,0.4531517685641982,0.9545454545454546,1.9705661013869336e-34,2.1130202818419958e-32,1.5125943099279069,6.295120995086945e-05,regression,RandomForest
319054,11,11,0,0.0,0.0628692142944477,-0.96079242813433,0.4863118281609288,0.948395911531866,0.0013807983545697,0.0026581902438727,0.3636363636363636,2.9767099330474187e-32,7.395570986446986e-32,1.790163200190206,3.447692240185047e-05,regression,GradientBoosting
75930,11,11,0,0.0,0.0007765518820754,-1.1996391859751994,0.0027527986840115,0.0065961057777093,0.0040347700056683,0.0100222615940129,1.0,8.702673685284603e-34,4.930380657631324e-32,2.3025229328906374,0.0001448702752535,regression,GradientBoosting
38519,13,13,0,0.0,0.0011776620591387,-0.0222484155951089,0.0037929318201006,0.0114621977514805,0.0036538873384055,0.0070604862725709,1.0,3.464865035398616e-34,1.0271626370065259e-31,1.653215517555642,0.0003374957813027,regression,ElasticNet
136653,21,21,0,0.0,-0.0011209462744518,0.0022071816815225,0.0020994206432108,0.0072686550686804,0.189063104874976,0.3393090173624377,0.9523809523809524,2.655176867647487e-34,1.2079432611196744e-31,1.5590292765949247,0.0001536739039757,regression,Ridge
2340,9,9,0,0.0,0.0028217818611933,-0.2916920007886873,0.0172500839354059,0.0516730845640727,0.1322955497208706,0.4643884465124633,1.0,2.2503483343473233e-34,4.314083075427408e-32,2.020931222881099,0.0038461538461538,regression,RandomForest
1582,8,8,0,0.0,-0.0035999866077052,-0.2812378413675539,0.0201746316912871,0.063335082172082,0.1409127987181007,0.5034977013184394,1.0,3.912037408009945e-34,1.4086801878946639e-32,2.035405394504662,0.0050568900126422,regression,RandomForest
33006,36,36,0,0.0,-0.0001721593063145,-0.0030905866595611,0.0042688294666249,0.0179949160510267,0.0047572206889277,0.0129737342410471,0.9722222222222222,3.7407711176024963e-34,3.9443045261050576e-32,1.644747558078767,0.0010907107798582,regression,ElasticNet
8951,31,31,0,0.0,-0.0070415361778246,0.0070564750139847,0.0086433690660749,0.0524184670650337,0.006971546043398,0.0225454305758456,0.967741935483871,2.0621919054257543e-34,1.6434602192104412e-32,1.6886829217741184,0.0034633001899229,regression,ElasticNet
9128,16,16,0,0.0,-0.0076894362992707,-0.017811288473251,0.0084998301839897,0.0327857029664714,0.2239764138983961,0.3522445671240725,1.0,1.6835266952535822e-34,5.5877647453155e-32,1.7129577578848538,0.0017528483786152,regression,Ridge
29246,11,11,0,0.0,-0.0024560865974464,-1.202763723600917,0.004922067092879,0.0123671320606231,0.0043237331305349,0.0079274332144391,1.0,5.582737856555468e-34,4.930380657631324e-33,2.3024292567516143,0.0003761198112562,regression,GradientBoosting
55754,14,14,0,0.0,-0.076378049737628,-0.95410039584496,0.3465117831560276,0.7753755482467395,0.0033168249097215,0.0060845044880024,0.3571428571428571,1.5764657317523726e-33,1.1377801517610748e-32,1.869590970727749,0.0002511030598701,regression,GradientBoosting
7827,23,23,0,0.0,-0.0028363744162647,0.0031923548634376,0.0089543516311632,0.0304915066435037,0.0088120395324911,0.0246121056380829,0.9565217391304348,2.475175610524549e-34,1.7928656936841175e-31,1.7251555519574275,0.0029385460585153,regression,Ridge
25770,18,18,0,0.0,-0.1412322807669576,-1.120350033059137,0.3354942436519396,0.8876405916919353,0.0054004284727921,0.0131043438367828,0.2777777777777778,1.330950313884973e-33,5.510425440882068e-32,1.9480080541436409,0.0006984866123399,regression,GradientBoosting
4118,19,19,0,0.0,0.1732149032162256,1.91211190743851,0.3771274828746743,0.927164406152302,0.4213820773116243,0.8368710541858316,0.2631578947368421,5.134857013671947e-33,4.108650548026103e-32,1.8010049591639992,0.0046138902379796,regression,RandomForest
36421,37,37,0,0.0,0.0052882087294429,-0.0047161848811235,0.0041112541782306,0.0154466149595786,0.004911692144614,0.0178388846455052,0.972972972972973,2.839563473717929e-34,2.465190328815662e-31,1.625591570897925,0.001015897421817,regression,ElasticNet
11662,19,19,0,0.0,-0.0083881943826378,-0.0240473904014277,0.0069986476135666,0.0263110125076024,0.0606433919204026,0.4379456751114159,0.9473684210526316,2.6682148937738668e-34,1.780415237477978e-31,1.7116054619355645,0.0016292231178185,regression,RandomForest
37444,19,19,0,0.0,-0.0011684316392409,-0.0226033209843599,0.0041701252013964,0.0155202861001685,0.1846634835029725,0.4208328835453451,1.0,1.739786758086286e-34,4.65647062109625e-32,1.6433625770031328,0.0005074244204678,regression,Ridge
14140,9,9,0,0.0,0.0020068293588571,-0.2856021711520732,0.0063586685877481,0.020817139558093,0.2964975257769734,0.6293006999760602,1.0,2.8638427033303478e-34,6.162975822039155e-33,2.0148950352416444,0.0006364922206506,regression,Ridge
10832,18,18,3,0.0,0.5784268434577651,-0.4761912425507344,0.0268375467753595,0.3362478604695061,0.0823711754951853,0.7344511156245297,0.8888888888888888,0.0165692952748077,0.0850831991292703,1.2883669461003633,0.0016617429837518,regression,LinearRegression
254466,15,15,0,0.0,3.3234491994819506e-05,-1.1991868716989116,0.0017698335079942,0.0076019361514495,0.0022408385153627,0.0056640502895818,1.0,5.6658728412926385e-34,4.578210610657658e-32,2.3025636675009773,5.894697130461437e-05,regression,GradientBoosting
10172,11,11,0,0.0,-0.0037029231243239,-1.1968465173967309,0.0068768519985091,0.0216833826168286,0.0105857095520356,0.0259622226115649,1.0,7.3243558984534e-34,6.409494854920721e-32,2.3020598787283686,0.0010813999213527,regression,GradientBoosting
64579,18,18,0,0.0,-0.0001628702097486,-0.0258607926440192,0.0033216812849443,0.0102481764668972,0.1958705960981069,0.5056960591622156,1.0,1.8526195754838235e-34,6.960537399008928e-32,1.6002756156522868,0.0002787283791944,regression,Ridge
11941,25,25,0,0.0,0.0142380564341205,0.0149026847316723,0.0078070683144055,0.0265181697547102,0.0076959964117454,0.0183994797858957,0.96,1.7398451412594316e-34,3.903218020624798e-32,1.6829092524411664,0.0020936269994137,regression,Ridge
1083,16,16,0,0.0,-0.0308209161827643,-0.0590049745225305,0.0245058777370952,0.1070701651127769,0.0867378224205497,0.4667484841784828,0.9375,2.2642383357901193e-34,4.930380657631324e-32,1.8741369453775325,0.0147737765466297,regression,GradientBoosting
32445,8,8,0,0.0,-0.0019118385313956,-0.2850516435369197,0.0034219147749036,0.0094413089815608,0.2880545325553867,0.6650360461981998,1.0,6.796127342176889e-34,7.043400939473319e-33,2.0137378522160354,0.0002465711203575,regression,Ridge
13086,9,9,0,0.0,0.0024044441328311,-0.2722898887090491,0.008728129463475,0.0192316330587557,0.3155379235170834,0.4948429420795255,1.0,3.508210610838262e-34,4.314083075427408e-32,2.0168922289945663,0.0006877579092159,regression,Ridge
40264,16,16,0,0.0,0.0001733579526763,-0.0206730372126772,0.004066052792945,0.0130584102702802,0.2353700271400214,0.3742969662452553,1.0,2.3813933725788473e-34,4.930380657631324e-32,1.6244786725812648,0.0003973773097556,regression,LinearRegression
53466,19,19,2,0.0,0.3642594786568957,-0.2209082260510801,0.0149942511894776,0.3342960186967992,0.0765853561806863,0.7378181809574318,0.8947368421052632,0.0142025020773918,0.073390169240012,1.2810912105010526,0.0003553660270078,regression,LinearRegression
36582,10,10,0,0.0,0.0025707777726079,-1.199840524156318,0.0041741933326787,0.0121617855686601,0.008310837146015,0.0150952995282081,1.0,6.5703695032025266e-34,5.4782007307014706e-33,2.3024749502535635,0.0002733584823137,regression,GradientBoosting
168381,17,17,0,0.0,0.0010549637952203,-0.026801495748747,0.0017683196451503,0.0064690354544811,0.198074798196305,0.4188165824848582,1.0,1.4376121029209771e-34,0.0,1.5627161700366936,0.000100961509909,regression,Ridge
113699,25,25,0,0.0,0.0013525706943032,-0.0026756712674659,0.002298515704566,0.0084423843141257,0.1770082269268381,0.3043948636000922,0.96,1.942785078652489e-34,1.232595164407831e-32,1.5835606365711794,0.0002198788028038,regression,Ridge
13058,12,12,0,0.0,-0.0119269066784971,-0.0224374229306914,0.0066933984530554,0.022990508720584,0.0913417469507046,0.4584722962192848,1.0,2.8879034934555358e-34,9.41254489184162e-32,1.685847966796267,0.0009189768724153,regression,RandomForest
33397,14,14,0,0.0,-0.0596227326311412,-1.195467582372352,0.5221312349311916,0.936478453403762,0.0082133522224133,0.0123446689907722,0.2142857142857142,1.2889928612168079e-32,8.722981163501573e-32,1.8229121657600569,0.000419199329281,regression,SVR
36764,23,23,0,0.0,-0.0020532595902774,-0.0095531952166184,0.0042889453743884,0.0182481259919728,0.0035541707397962,0.0100162342892546,0.9565217391304348,2.5460832302084824e-34,2.5548336134998677e-31,1.6384314735657597,0.0006256120117506,regression,ElasticNet
842,21,21,0,0.0,0.0099586276881098,0.0106780892989352,0.0264308192995438,0.1376178346893532,0.0787095206324928,0.4483801887421076,0.9523809523809524,2.3130484548317123e-34,3.4512664603419264e-32,1.8865383813293672,0.0249406175771971,regression,RandomForest
6532,27,27,0,0.0,-0.0058985417001806,-1.201146063088434,0.0101283795380367,0.0338087811192936,0.0103986976063895,0.0230379074983347,0.9629629629629628,5.370911542012701e-34,4.171860556457274e-32,2.3019177620938995,0.0041334966319657,regression,GradientBoosting
41133,24,24,6,0.0,0.8649395781050503,-0.5701419850652183,0.0251525082987793,0.3350318295130477,0.0611937120249391,0.7366578947615209,0.875,0.0122189376461712,0.0629131286840401,0.924383301249838,0.0005834731237692,regression,LinearRegression
3050,11,11,0,0.0,0.2628883730657485,-1.0691856173819,0.4035394311892084,0.8616969577796505,0.0064974529162776,0.0165787378254821,0.3636363636363636,2.183282362802373e-33,8.38164711797325e-32,1.9498048619427493,0.0036065573770491,regression,SVR
1522,15,15,0,0.0,0.084798956856858,-1.1580311720775125,0.4804350181780628,0.9437924131569178,0.5410750251729813,0.9741316400668272,0.2,2.699633912397738e-32,7.043400939473319e-33,1.8272219189641088,0.0098554533508541,regression,RandomForest
2983,14,14,0,0.0,0.0220991333978412,-1.057692230346379,0.4315381556133789,0.9361272785325284,0.5455292985705876,0.7915885453786404,0.2857142857142857,1.1441097578204546e-32,6.44742085997942e-32,1.8339073930346408,0.0046932618169627,regression,GradientBoosting
3344,22,22,0,0.0,-0.0123452470354292,-0.0193263144764169,0.0132593520656393,0.0535543308606252,0.1976358117601458,0.3459636125456565,0.9545454545454546,3.5536324347141624e-34,2.653014353868284e-31,1.7784129769738823,0.006578947368421,regression,LinearRegression
10970,14,14,0,0.0,-0.0021421316604079,-1.2003190499079304,0.0078962587730341,0.0217803464935066,0.0112398944346005,0.0272127308635982,1.0,5.784111662083282e-34,6.068160809392399e-32,2.302220566961025,0.0012762078395624,regression,GradientBoosting
4605,23,23,0,0.0,-0.010308874666046,-0.0081758931522695,0.0115421383142077,0.0537501717216984,0.0544851429873018,0.4562457357787277,0.9565217391304348,3.454757229100694e-34,2.0169739053946326e-32,1.7672751533405535,0.0049945711183496,regression,RandomForest
29418,34,34,0,0.0,0.0011870353948391,-0.0070974598949579,0.0048109765239393,0.0208619514298904,0.00390583311502,0.0149574140769085,0.9705882352941176,2.017153901817401e-34,4.332758759736618e-32,1.6253450297582326,0.0011557549799442,regression,ElasticNet
